week,keyword,count,avg_risk,trend
2024-W26,交友投資,10,0,stable
2024-W26,愛情詐騙,9,0,stable
2024-W26,婚戀詐騙,8,0,stable
2024-W26,感情詐騙,8,0,stable
2024-W26,假交友,9,0,stable
2024-W26,網戀詐騙,9,0,stable
2024-W26,投資詐財,9,0,stable
2024-W26,安全帳戶,5,0,stable
2024-W26,監管帳戶,6,0,stable
2024-W26,警察詐騙,6,0,stable
2024-W26,假法官,7,0,stable
2024-W26,偵查不公開,7,0,stable
2024-W26,洗錢防制,5,0,stable
2024-W26,地檢署,6,0,stable
2024-W26,最高法院,7,0,stable
2024-W26,涉案通知,6,0,stable
2024-W26,貸款保證金,6,0,stable
2024-W26,學貸詐騙,5,0,stable
2024-W26,貸款詐騙,5,0,stable
2024-W26,企業貸款詐騙,6,0,stable
2024-W26,證件借款,5,0,stable
2024-W26,民間借貸,5,0,stable
2024-W26,車貸詐騙,5,0,stable
2024-W26,網拍小幫手,8,0,stable
2024-W26,培訓費詐騙,8,0,stable
2024-W26,倉儲人員,7,0,stable
2024-W26,家庭代工,8,0,stable
2024-W26,求職詐騙,7,0,stable
2024-W26,小紅書代購,5,0,stable
2024-W26,簡訊詐騙,5,0,stable
2024-W26,假疫苗,5,0,stable
2024-W26,NFT詐騙,5,0,stable
2024-W26,釣魚網站,5,0,stable
2024-W26,抖音詐騙,5,0,stable
2024-W26,AI投資詐騙,5,0,stable
2024-W27,投資專家,55,0,stable
2024-W27,元宇宙投資,53,0,stable
2024-W27,高報酬投資,54,0,stable
2024-W27,NFT投資,66,0,stable
2024-W27,比特幣詐騙,65,0,stable
2024-W27,假投資,49,0,stable
2024-W27,穩賺不賠,61,0,stable
2024-W27,假網拍,32,0,stable
2024-W27,超商取貨詐騙,28,0,stable
2024-W27,IG購物,25,0,stable
2024-W27,假賣家,24,0,stable
2024-W27,臉書市集,24,0,stable
2024-W27,退款詐騙,8,0,stable
2024-W27,操作失誤,8,0,stable
2024-W27,訂單異常,8,0,stable
2024-W27,信用卡盜刷,8,0,stable
2024-W27,誤設分期,10,0,stable
2024-W27,重複扣款,10,0,stable
2024-W27,帳戶異常,8,0,stable
2024-W27,系統錯誤,10,0,stable
2024-W27,Tinder詐騙,7,0,stable
2024-W27,婚戀詐騙,6,0,stable
2024-W27,感情詐騙,6,0,stable
2024-W27,網戀詐騙,6,0,stable
2024-W27,探探詐騙,7,0,stable
2024-W27,交友軟體詐騙,6,0,stable
2024-W27,軍人身份詐騙,6,0,stable
2024-W27,交友投資,6,0,stable
2024-W27,外國人交友,7,0,stable
2024-W27,殺豬盤,7,0,stable
2024-W27,刑事局,5,0,stable
2024-W27,凍結帳戶,5,0,stable
2024-W27,偵查不公開,5,0,stable
2024-W27,地檢署,5,0,stable
2024-W27,法院傳票,5,0,stable
2024-W27,警察詐騙,7,0,stable
2024-W27,監管帳戶,6,0,stable
2024-W27,金融犯罪,7,0,stable
2024-W27,司法詐騙,7,0,stable
2024-W27,假檢警,6,0,stable
2024-W27,快速放款,5,0,stable
2024-W27,信用貸款,5,0,stable
2024-W27,房貸詐騙,5,0,stable
2024-W27,證件借款,5,0,stable
2024-W27,企業貸款詐騙,5,0,stable
2024-W27,無擔保貸款,5,0,stable
2024-W27,手續費詐騙,5,0,stable
2024-W27,貸款詐騙,5,0,stable
2024-W27,學貸詐騙,5,0,stable
2024-W27,海外工作詐騙,5,0,stable
2024-W27,家庭代工,5,0,stable
2024-W27,高薪工作,5,0,stable
2024-W27,倉儲人員,5,0,stable
2024-W27,保證金詐騙,5,0,stable
2024-W27,求職詐騙,5,0,stable
2024-W27,打字員詐騙,5,0,stable
2024-W27,刷單詐騙,5,0,stable
2024-W27,AI投資詐騙,5,0,stable
2024-W27,小紅書代購,5,0,stable
2024-W27,釣魚網站,5,0,stable
2024-W27,視訊詐騙,5,0,stable
2024-W27,元宇宙詐騙,5,0,stable
2024-W28,股票投顧,42,0,stable
2024-W28,加密貨幣,35,0,stable
2024-W28,比特幣詐騙,50,0,stable
2024-W28,虛擬貨幣詐騙,41,0,stable
2024-W28,代操,40,0,stable
2024-W28,穩賺不賠,48,0,stable
2024-W28,外匯投資,41,0,stable
2024-W28,AI投資,39,0,stable
2024-W28,黃金投資,50,0,stable
2024-W28,臉書市集,34,0,stable
2024-W28,直播購物詐騙,27,0,stable
2024-W28,網購詐騙,31,0,stable
2024-W28,貨到付款詐騙,27,0,stable
2024-W28,露天詐騙,25,0,stable
2024-W28,金融卡錯誤,12,0,stable
2024-W28,銀行客服詐騙,15,0,stable
2024-W28,訂單異常,13,0,stable
2024-W28,取消訂單,11,0,stable
2024-W28,操作失誤,13,0,stable
2024-W28,會員升級,14,0,stable
2024-W28,探探詐騙,14,0,stable
2024-W28,軍人身份詐騙,14,0,stable
2024-W28,機票費用詐騙,13,0,stable
2024-W28,網戀詐騙,11,0,stable
2024-W28,外國人交友,14,0,stable
2024-W28,交友軟體詐騙,14,0,stable
2024-W28,地檢署,9,0,stable
2024-W28,最高法院,9,0,stable
2024-W28,金融犯罪,8,0,stable
2024-W28,涉案通知,9,0,stable
2024-W28,偵查不公開,7,0,stable
2024-W28,假法官,7,0,stable
2024-W28,刑事局,9,0,stable
2024-W28,貸款保證金,7,0,stable
2024-W28,無擔保貸款,6,0,stable
2024-W28,車貸詐騙,6,0,stable
2024-W28,房貸詐騙,7,0,stable
2024-W28,快速放款,7,0,stable
2024-W28,保證核貸,5,0,stable
2024-W28,求職詐騙,6,0,stable
2024-W28,博弈客服,7,0,stable
2024-W28,高薪工作,6,0,stable
2024-W28,家庭代工,6,0,stable
2024-W28,兼職詐騙,8,0,stable
2024-W28,假疫苗,5,0,stable
2024-W28,ChatGPT詐騙,5,0,stable
2024-W28,簡訊詐騙,5,0,stable
2024-W28,退稅詐騙,5,0,stable
2024-W28,NFT詐騙,5,0,stable
2024-W28,元宇宙詐騙,5,0,stable
2024-W28,直播詐騙,5,0,stable
2024-W28,健保詐騙,5,0,stable
2024-W28,釣魚網站,5,0,stable
2024-W28,防疫補助,5,0,stable
2024-W29,保證獲利,61,0,stable
2024-W29,AI投資,65,0,stable
2024-W29,投資專家,51,0,stable
2024-W29,加密貨幣,46,0,stable
2024-W29,代操,60,0,stable
2024-W29,期貨詐騙,51,0,stable
2024-W29,黃金投資,53,0,stable
2024-W29,LINE購物詐騙,25,0,stable
2024-W29,貨到付款詐騙,17,0,stable
2024-W29,網購詐騙,18,0,stable
2024-W29,第三方支付詐騙,18,0,stable
2024-W29,私下交易,19,0,stable
2024-W29,臉書購物詐騙,19,0,stable
2024-W29,IG購物,25,0,stable
2024-W29,銀行客服詐騙,9,0,stable
2024-W29,退款詐騙,9,0,stable
2024-W29,ATM解除,9,0,stable
2024-W29,系統錯誤,9,0,stable
2024-W29,誤設分期,10,0,stable
2024-W29,信用卡盜刷,9,0,stable
2024-W29,操作失誤,8,0,stable
2024-W29,取消訂單,10,0,stable
2024-W29,殺豬盤,9,0,stable
2024-W29,軍人身份詐騙,9,0,stable
2024-W29,交友平台詐騙,9,0,stable
2024-W29,交友軟體詐騙,8,0,stable
2024-W29,投資詐財,7,0,stable
2024-W29,愛情詐騙,8,0,stable
2024-W29,Tinder詐騙,8,0,stable
2024-W29,假交友,9,0,stable
2024-W29,交友投資,8,0,stable
2024-W29,最高法院,5,0,stable
2024-W29,地檢署,5,0,stable
2024-W29,涉案通知,6,0,stable
2024-W29,金融犯罪,5,0,stable
2024-W29,假檢警,5,0,stable
2024-W29,假法官,7,0,stable
2024-W29,法院傳票,6,0,stable
2024-W29,偵查不公開,7,0,stable
2024-W29,司法詐騙,5,0,stable
2024-W29,安全帳戶,7,0,stable
2024-W29,證件借款,5,0,stable
2024-W29,無擔保貸款,5,0,stable
2024-W29,快速放款,5,0,stable
2024-W29,學貸詐騙,5,0,stable
2024-W29,保證核貸,6,0,stable
2024-W29,手續費詐騙,6,0,stable
2024-W29,貸款詐騙,5,0,stable
2024-W29,包裝員,5,0,stable
2024-W29,求職詐騙,5,0,stable
2024-W29,高薪工作,5,0,stable
2024-W29,度假打工詐騙,5,0,stable
2024-W29,培訓費詐騙,5,0,stable
2024-W29,保證金詐騙,5,0,stable
2024-W29,打字員詐騙,5,0,stable
2024-W29,倉儲人員,5,0,stable
2024-W29,家庭代工,5,0,stable
2024-W29,在家工作,5,0,stable
2024-W29,防疫補助,5,0,stable
2024-W29,元宇宙詐騙,5,0,stable
2024-W29,退稅詐騙,5,0,stable
2024-W29,健保詐騙,5,0,stable
2024-W29,假疫苗,5,0,stable
2024-W29,抖音詐騙,5,0,stable
2024-W29,釣魚網站,5,0,stable
2024-W30,比特幣詐騙,36,0,stable
2024-W30,投資群組,33,0,stable
2024-W30,期貨詐騙,35,0,stable
2024-W30,穩賺不賠,45,0,stable
2024-W30,虛擬貨幣詐騙,33,0,stable
2024-W30,保證獲利,46,0,stable
2024-W30,投資平台,41,0,stable
2024-W30,投資專家,33,0,stable
2024-W30,二元期權,33,0,stable
2024-W30,假投資,45,0,stable
2024-W30,海外代購詐騙,14,0,stable
2024-W30,直播購物詐騙,16,0,stable
2024-W30,旋轉拍賣,12,0,stable
2024-W30,IG購物,15,0,stable
2024-W30,臉書市集,15,0,stable
2024-W30,假代購,13,0,stable
2024-W30,蝦皮詐騙,12,0,stable
2024-W30,第三方支付詐騙,15,0,stable
2024-W30,超商取貨詐騙,16,0,stable
2024-W30,臉書購物詐騙,16,0,stable
2024-W30,ATM解除,17,0,stable
2024-W30,重複扣款,15,0,stable
2024-W30,金融卡錯誤,18,0,stable
2024-W30,會員升級,17,0,stable
2024-W30,系統錯誤,18,0,stable
2024-W30,Tinder詐騙,14,0,stable
2024-W30,軍人身份詐騙,13,0,stable
2024-W30,婚戀詐騙,14,0,stable
2024-W30,探探詐騙,18,0,stable
2024-W30,徵婚詐騙,12,0,stable
2024-W30,刑事局,7,0,stable
2024-W30,地檢署,6,0,stable
2024-W30,最高法院,7,0,stable
2024-W30,司法詐騙,6,0,stable
2024-W30,警察詐騙,7,0,stable
2024-W30,安全帳戶,6,0,stable
2024-W30,假法官,5,0,stable
2024-W30,假檢警,6,0,stable
2024-W30,凍結帳戶,5,0,stable
2024-W30,金融犯罪,5,0,stable
2024-W30,信用貸款,5,0,stable
2024-W30,房貸詐騙,5,0,stable
2024-W30,代辦貸款,5,0,stable
2024-W30,貸款詐騙,5,0,stable
2024-W30,車貸詐騙,5,0,stable
2024-W30,無擔保貸款,5,0,stable
2024-W30,企業貸款詐騙,5,0,stable
2024-W30,民間借貸,5,0,stable
2024-W30,貸款保證金,5,0,stable
2024-W30,刷單詐騙,6,0,stable
2024-W30,博弈客服,5,0,stable
2024-W30,打字員詐騙,5,0,stable
2024-W30,求職詐騙,6,0,stable
2024-W30,培訓費詐騙,5,0,stable
2024-W30,簡訊詐騙,5,0,stable
2024-W30,直播詐騙,5,0,stable
2024-W30,抖音詐騙,5,0,stable
2024-W30,防疫補助,5,0,stable
2024-W30,退稅詐騙,5,0,stable
2024-W30,釣魚網站,5,0,stable
2024-W30,視訊詐騙,5,0,stable
2024-W30,健保詐騙,5,0,stable
2024-W31,比特幣詐騙,88,0,stable
2024-W31,股票投顧,94,0,stable
2024-W31,代操,77,0,stable
2024-W31,外匯投資,92,0,stable
2024-W31,元宇宙投資,66,0,stable
2024-W31,直播購物詐騙,25,0,stable
2024-W31,私下交易,26,0,stable
2024-W31,假網拍,23,0,stable
2024-W31,露天詐騙,28,0,stable
2024-W31,超商取貨詐騙,20,0,stable
2024-W31,購物平台詐騙,22,0,stable
2024-W31,退款詐騙,7,0,stable
2024-W31,操作失誤,7,0,stable
2024-W31,解除分期,6,0,stable
2024-W31,誤設分期,8,0,stable
2024-W31,系統錯誤,6,0,stable
2024-W31,訂單異常,8,0,stable
2024-W31,客服詐騙,7,0,stable
2024-W31,帳戶異常,6,0,stable
2024-W31,金融卡錯誤,7,0,stable
2024-W31,取消訂單,7,0,stable
2024-W31,包裹繳稅,12,0,stable
2024-W31,愛情詐騙,12,0,stable
2024-W31,交友投資,10,0,stable
2024-W31,假交友,11,0,stable
2024-W31,交友軟體詐騙,13,0,stable
2024-W31,交友平台詐騙,13,0,stable
2024-W31,偵查不公開,8,0,stable
2024-W31,金融犯罪,12,0,stable
2024-W31,假檢警,11,0,stable
2024-W31,洗錢防制,9,0,stable
2024-W31,司法詐騙,11,0,stable
2024-W31,監管帳戶,12,0,stable
2024-W31,學貸詐騙,5,0,stable
2024-W31,小額借貸,5,0,stable
2024-W31,無擔保貸款,5,0,stable
2024-W31,快速放款,5,0,stable
2024-W31,車貸詐騙,5,0,stable
2024-W31,代辦貸款,5,0,stable
2024-W31,證件借款,5,0,stable
2024-W31,信用貸款,5,0,stable
2024-W31,保證核貸,5,0,stable
2024-W31,民間借貸,5,0,stable
2024-W31,在家工作,5,0,stable
2024-W31,高薪工作,5,0,stable
2024-W31,倉儲人員,5,0,stable
2024-W31,包裝員,5,0,stable
2024-W31,家庭代工,5,0,stable
2024-W31,培訓費詐騙,5,0,stable
2024-W31,保證金詐騙,5,0,stable
2024-W31,網拍小幫手,5,0,stable
2024-W31,假疫苗,5,0,stable
2024-W31,ChatGPT詐騙,5,0,stable
2024-W31,簡訊詐騙,5,0,stable
2024-W31,NFT詐騙,5,0,stable
2024-W31,釣魚網站,5,0,stable
2024-W32,NFT投資,53,0,stable
2024-W32,外匯投資,50,0,stable
2024-W32,AI投資,55,0,stable
2024-W32,虛擬貨幣詐騙,56,0,stable
2024-W32,高報酬投資,46,0,stable
2024-W32,投資專家,52,0,stable
2024-W32,二元期權,54,0,stable
2024-W32,ETF詐騙,52,0,stable
2024-W32,IG購物,18,0,stable
2024-W32,LINE購物詐騙,17,0,stable
2024-W32,海外代購詐騙,14,0,stable
2024-W32,假賣家,14,0,stable
2024-W32,一頁式網站,20,0,stable
2024-W32,假代購,17,0,stable
2024-W32,假網拍,16,0,stable
2024-W32,電商詐騙,16,0,stable
2024-W32,臉書市集,15,0,stable
2024-W32,重複扣款,15,0,stable
2024-W32,退款詐騙,11,0,stable
2024-W32,取消訂單,13,0,stable
2024-W32,誤設分期,13,0,stable
2024-W32,解除分期,13,0,stable
2024-W32,銀行客服詐騙,14,0,stable
2024-W32,感情詐騙,8,0,stable
2024-W32,愛情詐騙,10,0,stable
2024-W32,交友軟體詐騙,11,0,stable
2024-W32,婚戀詐騙,8,0,stable
2024-W32,探探詐騙,9,0,stable
2024-W32,投資詐財,9,0,stable
2024-W32,Tinder詐騙,8,0,stable
2024-W32,假檢警,9,0,stable
2024-W32,監管帳戶,9,0,stable
2024-W32,安全帳戶,12,0,stable
2024-W32,偵查不公開,10,0,stable
2024-W32,假法官,9,0,stable
2024-W32,最高法院,9,0,stable
2024-W32,代辦貸款,5,0,stable
2024-W32,小額借貸,5,0,stable
2024-W32,信用貸款,5,0,stable
2024-W32,保證核貸,5,0,stable
2024-W32,貸款保證金,5,0,stable
2024-W32,快速放款,5,0,stable
2024-W32,房貸詐騙,5,0,stable
2024-W32,證件借款,5,0,stable
2024-W32,高薪工作,5,0,stable
2024-W32,保證金詐騙,5,0,stable
2024-W32,刷單詐騙,5,0,stable
2024-W32,度假打工詐騙,5,0,stable
2024-W32,在家工作,5,0,stable
2024-W32,倉儲人員,5,0,stable
2024-W32,網拍小幫手,5,0,stable
2024-W32,包裝員,5,0,stable
2024-W32,健保詐騙,5,0,stable
2024-W32,防疫補助,5,0,stable
2024-W32,直播詐騙,5,0,stable
2024-W32,小紅書代購,5,0,stable
2024-W32,假疫苗,5,0,stable
2024-W32,NFT詐騙,5,0,stable
2024-W32,釣魚網站,5,0,stable
2024-W32,紓困貸款詐騙,5,0,stable
2024-W32,元宇宙詐騙,5,0,stable
2024-W33,代操,65,0,stable
2024-W33,假投資,92,0,stable
2024-W33,比特幣詐騙,93,0,stable
2024-W33,AI投資,90,0,stable
2024-W33,元宇宙投資,83,0,stable
2024-W33,電商詐騙,20,0,stable
2024-W33,私下交易,18,0,stable
2024-W33,海外代購詐騙,17,0,stable
2024-W33,一頁式網站,20,0,stable
2024-W33,旋轉拍賣,14,0,stable
2024-W33,臉書市集,17,0,stable
2024-W33,網購詐騙,19,0,stable
2024-W33,IG購物,16,0,stable
2024-W33,露天詐騙,18,0,stable
2024-W33,誤設分期,14,0,stable
2024-W33,客服詐騙,14,0,stable
2024-W33,重複扣款,13,0,stable
2024-W33,銀行客服詐騙,18,0,stable
2024-W33,解除分期,17,0,stable
2024-W33,軍人身份詐騙,8,0,stable
2024-W33,機票費用詐騙,9,0,stable
2024-W33,假交友,10,0,stable
2024-W33,徵婚詐騙,10,0,stable
2024-W33,Bumble詐騙,9,0,stable
2024-W33,感情詐騙,10,0,stable
2024-W33,探探詐騙,9,0,stable
2024-W33,交友平台詐騙,10,0,stable
2024-W33,警察詐騙,10,0,stable
2024-W33,刑事局,10,0,stable
2024-W33,地檢署,8,0,stable
2024-W33,假法官,9,0,stable
2024-W33,洗錢防制,11,0,stable
2024-W33,偵查不公開,8,0,stable
2024-W33,企業貸款詐騙,5,0,stable
2024-W33,無擔保貸款,5,0,stable
2024-W33,房貸詐騙,5,0,stable
2024-W33,保證核貸,5,0,stable
2024-W33,證件借款,5,0,stable
2024-W33,小額借貸,5,0,stable
2024-W33,快速放款,5,0,stable
2024-W33,車貸詐騙,5,0,stable
2024-W33,求職詐騙,5,0,stable
2024-W33,博弈客服,5,0,stable
2024-W33,保證金詐騙,5,0,stable
2024-W33,海外工作詐騙,5,0,stable
2024-W33,家庭代工,5,0,stable
2024-W33,培訓費詐騙,5,0,stable
2024-W33,包裝員,5,0,stable
2024-W33,刷單詐騙,5,0,stable
2024-W33,在家工作,5,0,stable
2024-W33,簡訊詐騙,5,0,stable
2024-W33,ChatGPT詐騙,5,0,stable
2024-W33,防疫補助,5,0,stable
2024-W33,紓困貸款詐騙,5,0,stable
2024-W33,退稅詐騙,5,0,stable
2024-W33,釣魚網站,5,0,stable
2024-W33,小紅書代購,5,0,stable
2024-W33,AI投資詐騙,5,0,stable
2024-W34,投資專家,47,0,stable
2024-W34,假投資,51,0,stable
2024-W34,二元期權,46,0,stable
2024-W34,投資平台,50,0,stable
2024-W34,加密貨幣,41,0,stable
2024-W34,元宇宙投資,42,0,stable
2024-W34,虛擬貨幣詐騙,50,0,stable
2024-W34,高報酬投資,45,0,stable
2024-W34,外匯投資,48,0,stable
2024-W34,臉書市集,27,0,stable
2024-W34,蝦皮詐騙,28,0,stable
2024-W34,網購詐騙,28,0,stable
2024-W34,臉書購物詐騙,36,0,stable
2024-W34,LINE購物詐騙,36,0,stable
2024-W34,信用卡盜刷,10,0,stable
2024-W34,重複扣款,11,0,stable
2024-W34,系統錯誤,10,0,stable
2024-W34,會員升級,11,0,stable
2024-W34,操作失誤,13,0,stable
2024-W34,訂單異常,13,0,stable
2024-W34,退款詐騙,10,0,stable
2024-W34,包裹繳稅,11,0,stable
2024-W34,假交友,11,0,stable
2024-W34,交友投資,9,0,stable
2024-W34,機票費用詐騙,8,0,stable
2024-W34,愛情詐騙,12,0,stable
2024-W34,見面費用,11,0,stable
2024-W34,軍人身份詐騙,11,0,stable
2024-W34,偵查不公開,7,0,stable
2024-W34,法院傳票,6,0,stable
2024-W34,凍結帳戶,7,0,stable
2024-W34,刑事局,8,0,stable
2024-W34,地檢署,8,0,stable
2024-W34,警察詐騙,6,0,stable
2024-W34,假檢警,7,0,stable
2024-W34,司法詐騙,8,0,stable
2024-W34,手續費詐騙,5,0,stable
2024-W34,快速放款,5,0,stable
2024-W34,信用貸款,5,0,stable
2024-W34,學貸詐騙,5,0,stable
2024-W34,證件借款,5,0,stable
2024-W34,企業貸款詐騙,5,0,stable
2024-W34,代辦貸款,5,0,stable
2024-W34,保證核貸,5,0,stable
2024-W34,車貸詐騙,5,0,stable
2024-W34,民間借貸,5,0,stable
2024-W34,倉儲人員,5,0,stable
2024-W34,刷單詐騙,5,0,stable
2024-W34,保證金詐騙,5,0,stable
2024-W34,打字員詐騙,5,0,stable
2024-W34,度假打工詐騙,5,0,stable
2024-W34,家庭代工,5,0,stable
2024-W34,兼職詐騙,5,0,stable
2024-W34,培訓費詐騙,5,0,stable
2024-W34,ChatGPT詐騙,5,0,stable
2024-W34,NFT詐騙,5,0,stable
2024-W34,健保詐騙,5,0,stable
2024-W34,小紅書代購,5,0,stable
2024-W34,元宇宙詐騙,5,0,stable
2024-W34,直播詐騙,5,0,stable
2024-W34,防疫補助,5,0,stable
2024-W34,簡訊詐騙,5,0,stable
2024-W34,抖音詐騙,5,0,stable
2024-W34,釣魚網站,5,0,stable
2024-W35,穩賺不賠,45,0,stable
2024-W35,投資詐財,43,0,stable
2024-W35,元宇宙投資,45,0,stable
2024-W35,投資專家,36,0,stable
2024-W35,ETF詐騙,47,0,stable
2024-W35,加密貨幣,40,0,stable
2024-W35,AI投資,46,0,stable
2024-W35,NFT投資,40,0,stable
2024-W35,保證獲利,51,0,stable
2024-W35,蝦皮詐騙,22,0,stable
2024-W35,電商詐騙,22,0,stable
2024-W35,臉書市集,23,0,stable
2024-W35,貨到付款詐騙,23,0,stable
2024-W35,網購詐騙,26,0,stable
2024-W35,LINE購物詐騙,28,0,stable
2024-W35,取消訂單,13,0,stable
2024-W35,解除分期,15,0,stable
2024-W35,操作失誤,15,0,stable
2024-W35,金融卡錯誤,13,0,stable
2024-W35,訂單異常,18,0,stable
2024-W35,徵婚詐騙,13,0,stable
2024-W35,見面費用,12,0,stable
2024-W35,視訊詐騙,10,0,stable
2024-W35,假交友,10,0,stable
2024-W35,機票費用詐騙,11,0,stable
2024-W35,感情詐騙,11,0,stable
2024-W35,金融犯罪,11,0,stable
2024-W35,地檢署,10,0,stable
2024-W35,涉案通知,13,0,stable
2024-W35,司法詐騙,13,0,stable
2024-W35,假法官,14,0,stable
2024-W35,無擔保貸款,5,0,stable
2024-W35,貸款詐騙,6,0,stable
2024-W35,房貸詐騙,6,0,stable
2024-W35,手續費詐騙,6,0,stable
2024-W35,信用貸款,5,0,stable
2024-W35,保證核貸,6,0,stable
2024-W35,快速放款,5,0,stable
2024-W35,倉儲人員,5,0,stable
2024-W35,家庭代工,5,0,stable
2024-W35,在家工作,5,0,stable
2024-W35,高薪工作,5,0,stable
2024-W35,培訓費詐騙,5,0,stable
2024-W35,保證金詐騙,5,0,stable
2024-W35,打字員詐騙,5,0,stable
2024-W35,度假打工詐騙,5,0,stable
2024-W35,刷單詐騙,5,0,stable
2024-W35,小紅書代購,5,0,stable
2024-W35,簡訊詐騙,5,0,stable
2024-W35,紓困貸款詐騙,5,0,stable
2024-W35,假疫苗,5,0,stable
2024-W35,防疫補助,5,0,stable
2024-W35,抖音詐騙,5,0,stable
2024-W36,保證獲利,61,0,stable
2024-W36,NFT投資,54,0,stable
2024-W36,投資專家,49,0,stable
2024-W36,股票群組,59,0,stable
2024-W36,假投資,50,0,stable
2024-W36,二元期權,57,0,stable
2024-W36,期貨詐騙,65,0,stable
2024-W36,假賣家,20,0,stable
2024-W36,露天詐騙,22,0,stable
2024-W36,臉書購物詐騙,18,0,stable
2024-W36,蝦皮詐騙,22,0,stable
2024-W36,假代購,17,0,stable
2024-W36,假網拍,20,0,stable
2024-W36,網購詐騙,21,0,stable
2024-W36,IG購物,18,0,stable
2024-W36,誤設分期,19,0,stable
2024-W36,重複扣款,19,0,stable
2024-W36,取消訂單,16,0,stable
2024-W36,系統錯誤,15,0,stable
2024-W36,ATM解除,18,0,stable
2024-W36,交友投資,13,0,stable
2024-W36,假交友,14,0,stable
2024-W36,婚戀詐騙,12,0,stable
2024-W36,視訊詐騙,14,0,stable
2024-W36,投資詐財,15,0,stable
2024-W36,法院傳票,7,0,stable
2024-W36,監管帳戶,7,0,stable
2024-W36,凍結帳戶,6,0,stable
2024-W36,司法詐騙,6,0,stable
2024-W36,地檢署,7,0,stable
2024-W36,假法官,5,0,stable
2024-W36,洗錢防制,7,0,stable
2024-W36,安全帳戶,5,0,stable
2024-W36,警察詐騙,7,0,stable
2024-W36,刑事局,7,0,stable
2024-W36,車貸詐騙,8,0,stable
2024-W36,保證核貸,7,0,stable
2024-W36,房貸詐騙,6,0,stable
2024-W36,無擔保貸款,7,0,stable
2024-W36,信用貸款,8,0,stable
2024-W36,倉儲人員,5,0,stable
2024-W36,網拍小幫手,5,0,stable
2024-W36,培訓費詐騙,5,0,stable
2024-W36,刷單詐騙,5,0,stable
2024-W36,包裝員,5,0,stable
2024-W36,保證金詐騙,5,0,stable
2024-W36,海外工作詐騙,5,0,stable
2024-W36,元宇宙詐騙,5,0,stable
2024-W36,抖音詐騙,5,0,stable
2024-W36,假疫苗,5,0,stable
2024-W36,健保詐騙,5,0,stable
2024-W36,紓困貸款詐騙,5,0,stable
2024-W36,ChatGPT詐騙,5,0,stable
2024-W36,釣魚網站,5,0,stable
2024-W37,投資詐財,77,0,stable
2024-W37,投資專家,68,0,stable
2024-W37,二元期權,91,0,stable
2024-W37,投資群組,79,0,stable
2024-W37,股票群組,78,0,stable
2024-W37,私下交易,21,0,stable
2024-W37,IG購物,19,0,stable
2024-W37,超商取貨詐騙,25,0,stable
2024-W37,露天詐騙,18,0,stable
2024-W37,電商詐騙,22,0,stable
2024-W37,一頁式網站,24,0,stable
2024-W37,旋轉拍賣,20,0,stable
2024-W37,ATM解除,10,0,stable
2024-W37,系統錯誤,9,0,stable
2024-W37,銀行客服詐騙,12,0,stable
2024-W37,金融卡錯誤,11,0,stable
2024-W37,重複扣款,11,0,stable
2024-W37,訂單異常,11,0,stable
2024-W37,帳戶異常,9,0,stable
2024-W37,見面費用,13,0,stable
2024-W37,Bumble詐騙,13,0,stable
2024-W37,交友軟體詐騙,11,0,stable
2024-W37,交友平台詐騙,10,0,stable
2024-W37,假交友,12,0,stable
2024-W37,徵婚詐騙,12,0,stable
2024-W37,最高法院,13,0,stable
2024-W37,刑事局,11,0,stable
2024-W37,警察詐騙,12,0,stable
2024-W37,洗錢防制,12,0,stable
2024-W37,涉案通知,14,0,stable
2024-W37,保證核貸,5,0,stable
2024-W37,小額借貸,6,0,stable
2024-W37,貸款保證金,5,0,stable
2024-W37,證件借款,5,0,stable
2024-W37,車貸詐騙,5,0,stable
2024-W37,手續費詐騙,6,0,stable
2024-W37,貸款詐騙,5,0,stable
2024-W37,家庭代工,5,0,stable
2024-W37,博弈客服,5,0,stable
2024-W37,打字員詐騙,6,0,stable
2024-W37,網拍小幫手,6,0,stable
2024-W37,倉儲人員,5,0,stable
2024-W37,在家工作,6,0,stable
2024-W37,退稅詐騙,5,0,stable
2024-W37,小紅書代購,5,0,stable
2024-W37,抖音詐騙,5,0,stable
2024-W37,假疫苗,5,0,stable
2024-W37,ChatGPT詐騙,5,0,stable
2024-W37,視訊詐騙,5,0,stable
2024-W37,釣魚網站,5,0,stable
2024-W38,黃金投資,73,0,stable
2024-W38,股票投顧,78,0,stable
2024-W38,保證獲利,77,0,stable
2024-W38,飆股老師,81,0,stable
2024-W38,投資群組,74,0,stable
2024-W38,購物平台詐騙,26,0,stable
2024-W38,旋轉拍賣,21,0,stable
2024-W38,直播購物詐騙,20,0,stable
2024-W38,LINE購物詐騙,20,0,stable
2024-W38,假賣家,24,0,stable
2024-W38,私下交易,20,0,stable
2024-W38,退款詐騙,14,0,stable
2024-W38,客服詐騙,14,0,stable
2024-W38,系統錯誤,15,0,stable
2024-W38,解除分期,12,0,stable
2024-W38,金融卡錯誤,13,0,stable
2024-W38,銀行客服詐騙,14,0,stable
2024-W38,感情詐騙,13,0,stable
2024-W38,機票費用詐騙,14,0,stable
2024-W38,Bumble詐騙,13,0,stable
2024-W38,交友投資,10,0,stable
2024-W38,愛情詐騙,10,0,stable
2024-W38,軍人身份詐騙,12,0,stable
